Year,League,Statistic,Player_Name,Team,Value
1939,AL,Hits,Red Rolfe,New York,213.0
1939,AL,Home Runs,Jimmie Foxx,Boston,35.0
1939,AL,On Base Percentage,Jimmie Foxx,Boston,0.464
1939,AL,RBI,Ted Williams,Boston,145.0
1939,AL,Runs,Red Rolfe,New York,139.0
1939,AL,Slugging Average,Jimmie Foxx,Boston,0.694
1939,AL,Stolen Bases,George Case,Washington,51.0
1939,AL,Total Bases,Ted Williams,Boston,344.0
1939,AL,Triples,Buddy Lewis,Washington,16.0
1940,AL,Base on Balls,Charlie Keller,New York,106.0
1940,AL,Batting Average,Joe DiMaggio,New York,0.352
1940,AL,Doubles,Hank Greenberg,Detroit,50.0
1940,AL,Doubles,Barney McCosky,Detroit,50.0
1940,AL,Doubles,Rip Radcliff,St. Louis,50.0
1940,AL,Home Runs,Hank Greenberg,Detroit,41.0
1940,AL,On Base Percentage,Ted Williams,Boston,0.442
1940,AL,RBI,Hank Greenberg,Detroit,150.0
1940,AL,Runs,Ted Williams,Boston,134.0
1940,AL,Slugging Average,Hank Greenberg,Detroit,0.67
1940,AL,Stolen Bases,George Case,Washington,35.0
1940,AL,Total Bases,Hank Greenberg,Detroit,384.0
1940,AL,Triples,Barney McCosky,Detroit,19.0
1941,AL,Base on Balls,Ted Williams,Boston,147.0
1941,AL,Batting Average,Ted Williams,Boston,0.406
1941,AL,Doubles,Lou Boudreau,Cleveland,45.0
1941,AL,Hits,Cecil Travis,Washington,218.0
1941,AL,Home Runs,Ted Williams,Boston,37.0
1941,AL,On Base Percentage,Ted Williams,Boston,0.551
1941,AL,RBI,Joe DiMaggio,New York,125.0
1941,AL,Runs,Ted Williams,Boston,135.0
1941,AL,Slugging Average,Ted Williams,Boston,0.735
1941,AL,Stolen Bases,George Case,Washington,33.0
1941,AL,Total Bases,Joe DiMaggio,New York,348.0
1941,AL,Triples,Jeff Heath,Cleveland,20.0
1942,AL,Base on Balls,Ted Williams,Boston,145.0
1942,AL,Batting Average,Ted Williams,Boston,0.356
1942,AL,Doubles,Don Kolloway,Chicago,40.0
1942,AL,Hits,Johnny Pesky,Boston,205.0
1942,AL,Home Runs,Ted Williams,Boston,36.0
1942,AL,On Base Percentage,Ted Williams,Boston,0.499
1942,AL,RBI,Ted Williams,Boston,137.0
1942,AL,Runs,Ted Williams,Boston,141.0
1942,AL,Slugging Average,Ted Williams,Boston,0.648
1942,AL,Stolen Bases,George Case,Washington,44.0
1942,AL,Total Bases,Ted Williams,Boston,338.0
1942,AL,Triples,Stan Spence,Washington,15.0
1943,AL,Base on Balls,Charlie Keller,New York,106.0
1943,AL,Batting Average,Luke Appling,Chicago,0.328
1943,AL,Doubles,Dick Wakefield,Detroit,38.0
1943,AL,Hits,Dick Wakefield,Detroit,200.0
1943,AL,Home Runs,Rudy York,Detroit,34.0
1943,AL,On Base Percentage,Luke Appling,Chicago,0.419
1943,AL,RBI,Rudy York,Detroit,118.0
1943,AL,Runs,George Case,Washington,102.0
1943,AL,Slugging Average,Rudy York,Detroit,0.527
1943,AL,Stolen Bases,George Case,Washington,61.0
1943,AL,Total Bases,Rudy York,Detroit,301.0
1943,AL,Triples,Johnny Lindell,New York,12.0
1943,AL,Triples,Wally Moses,Chicago,12.0
1944,AL,Base on Balls,Nick Etten,New York,97.0
1944,AL,Batting Average,Lou Boudreau,Cleveland,0.327
1944,AL,Doubles,Lou Boudreau,Cleveland,45.0
1944,AL,Hits,Snuffy Stirnweiss,New York,205.0
1944,AL,Home Runs,Nick Etten,New York,22.0
1944,AL,On Base Percentage,Bob Johnson,Boston,0.431
1944,AL,RBI,Vern Stephens,St. Louis,109.0
1944,AL,Runs,Snuffy Stirnweiss,New York,125.0
1944,AL,Slugging Average,Bobby Doerr,Boston,0.528
1944,AL,Stolen Bases,Snuffy Stirnweiss,New York,55.0
1944,AL,Total Bases,Johnny Lindell,New York,297.0
1944,AL,Triples,Johnny Lindell,New York,16.0
1944,AL,Triples,Snuffy Stirnweiss,New York,16.0
1945,AL,Base on Balls,Roy Cullenbine,Cleveland,113.0
1945,AL,Base on Balls,Roy Cullenbine,Detroit,113.0
1945,AL,Batting Average,Snuffy Stirnweiss,New York,0.309
1945,AL,Doubles,Wally Moses,Chicago,35.0
1945,AL,Hits,Snuffy Stirnweiss,New York,195.0
1945,AL,Home Runs,Vern Stephens,St. Louis,24.0
1945,AL,On Base Percentage,Eddie Lake,Boston,0.412
1945,AL,RBI,Nick Etten,New York,111.0
1945,AL,Runs,Snuffy Stirnweiss,New York,107.0
1945,AL,Slugging Average,Snuffy Stirnweiss,New York,0.476
1945,AL,Stolen Bases,Snuffy Stirnweiss,New York,33.0
1945,AL,Total Bases,Snuffy Stirnweiss,New York,301.0
1945,AL,Triples,Snuffy Stirnweiss,New York,22.0
1946,AL,Base on Balls,Ted Williams,Boston,156.0
1946,AL,Batting Average,Mickey Vernon,Washington,0.353
1946,AL,Doubles,Mickey Vernon,Washington,51.0
1946,AL,Hits,Johnny Pesky,Boston,208.0
1946,AL,Home Runs,Hank Greenberg,Detroit,44.0
1946,AL,On Base Percentage,Ted Williams,Boston,0.497
1946,AL,RBI,Hank Greenberg,Detroit,127.0
1946,AL,Runs,Ted Williams,Boston,142.0
1946,AL,Slugging Average,Ted Williams,Boston,0.667
1946,AL,Stolen Bases,George Case,Cleveland,28.0
1946,AL,Total Bases,Ted Williams,Boston,343.0
1946,AL,Triples,Hank Edwards,Cleveland,16.0
1947,AL,Base on Balls,Ted Williams,Boston,162.0
1947,AL,Batting Average,Ted Williams,Boston,0.343
1947,AL,Doubles,Lou Boudreau,Cleveland,45.0
1947,AL,Hits,Johnny Pesky,Boston,207.0
1947,AL,Home Runs,Ted Williams,Boston,32.0
1947,AL,On Base Percentage,Ted Williams,Boston,0.499
1947,AL,RBI,Ted Williams,Boston,114.0
1947,AL,Runs,Ted Williams,Boston,125.0
1947,AL,Slugging Average,Ted Williams,Boston,0.634
1947,AL,Stolen Bases,Bob Dillinger,St. Louis,34.0
1947,AL,Total Bases,Ted Williams,Boston,335.0
1947,AL,Triples,Tommy Henrich,New York,13.0
1948,AL,Base on Balls,Ted Williams,Boston,126.0
1948,AL,Batting Average,Ted Williams,Boston,0.369
1948,AL,Doubles,Ted Williams,Boston,44.0
1948,AL,Hits,Bob Dillinger,St. Louis,207.0
1948,AL,Home Runs,Joe DiMaggio,New York,39.0
1948,AL,On Base Percentage,Ted Williams,Boston,0.497
1948,AL,RBI,Joe DiMaggio,New York,155.0
1948,AL,Runs,Tommy Henrich,New York,138.0
1948,AL,Slugging Average,Ted Williams,Boston,0.615
1948,AL,Stolen Bases,Bob Dillinger,St. Louis,28.0
1948,AL,Total Bases,Joe DiMaggio,New York,355.0
1948,AL,Triples,Tommy Henrich,New York,14.0
1949,AL,Base on Balls,Ted Williams,Boston,162.0
1949,AL,Batting Average,George Kell,Detroit,0.343
1949,AL,Doubles,Ted Williams,Boston,39.0
1949,AL,Hits,Dale Mitchell,Cleveland,203.0
1949,AL,Home Runs,Ted Williams,Boston,43.0
1949,AL,On Base Percentage,Ted Williams,Boston,0.49
1949,AL,RBI,Vern Stephens,Boston,159.0
1949,AL,RBI,Ted Williams,Boston,159.0
1949,AL,Runs,Ted Williams,Boston,150.0
1949,AL,Slugging Average,Ted Williams,Boston,0.65
1949,AL,Stolen Bases,Bob Dillinger,St. Louis,20.0
1949,AL,Total Bases,Ted Williams,Boston,368.0
1949,AL,Triples,Dale Mitchell,Cleveland,23.0
1950,AL,Base on Balls,Eddie Yost,Washington,141.0
1950,AL,Batting Average,Billy Goodman,Boston,0.354
1950,AL,Doubles,George Kell,Detroit,56.0
1950,AL,Hits,George Kell,Detroit,218.0
1950,AL,Home Runs,Al Rosen,Cleveland,37.0
1950,AL,On Base Percentage,Larry Doby,Cleveland,0.442
1950,AL,RBI,Walt Dropo,Boston,144.0
1950,AL,RBI,Vern Stephens,Boston,144.0
1950,AL,Runs,Dom DiMaggio,Boston,131.0
1950,AL,Slugging Average,Joe DiMaggio,New York,0.585
1950,AL,Stolen Bases,Dom DiMaggio,Boston,15.0
1950,AL,Total Bases,Walt Dropo,Boston,326.0
1950,AL,Triples,Dom DiMaggio,Boston,11.0
1950,AL,Triples,Bobby Doerr,Boston,11.0
1950,AL,Triples,Hoot Evers,Detroit,11.0
1951,AL,Base on Balls,Ted Williams,Boston,144.0
1951,AL,Batting Average,Ferris Fain,Philadelphia,0.344
1951,AL,Doubles,George Kell,Detroit,36.0
1951,AL,Doubles,Sam Mele,Washington,36.0
1951,AL,Doubles,Eddie Yost,Washington,36.0
1951,AL,Hits,George Kell,Detroit,191.0
1951,AL,Home Runs,Gus Zernial,Chicago,33.0
1951,AL,Home Runs,Gus Zernial,Philadelphia,33.0
1951,AL,On Base Percentage,Ted Williams,Boston,0.464
1951,AL,RBI,Gus Zernial,Chicago,129.0
1951,AL,RBI,Gus Zernial,Philadelphia,129.0
1951,AL,Runs,Dom DiMaggio,Boston,113.0
1951,AL,Slugging Average,Ted Williams,Boston,0.556
1951,AL,Stolen Bases,Minnie Minoso,Cleveland,31.0
1951,AL,Stolen Bases,Minnie Minoso,Chicago,31.0
1951,AL,Total Bases,Ted Williams,Boston,295.0
1951,AL,Triples,Minnie Minoso,Cleveland,14.0
1951,AL,Triples,Minnie Minoso,Chicago,14.0
1952,AL,Base on Balls,Eddie Yost,Washington,129.0
1952,AL,Batting Average,Ferris Fain,Philadelphia,0.327
1952,AL,Doubles,Ferris Fain,Philadelphia,43.0
1952,AL,Hits,Nellie Fox,Chicago,192.0
1952,AL,Home Runs,Larry Doby,Cleveland,32.0
1952,AL,On Base Percentage,Ferris Fain,Philadelphia,0.438
1952,AL,RBI,Al Rosen,Cleveland,105.0
1952,AL,Runs,Larry Doby,Cleveland,104.0
1952,AL,Slugging Average,Larry Doby,Cleveland,0.541
1952,AL,Stolen Bases,Minnie Minoso,Chicago,22.0
1952,AL,Total Bases,Al Rosen,Cleveland,297.0
1952,AL,Triples,Bobby Avila,Cleveland,11.0
1953,AL,Base on Balls,Eddie Yost,Washington,123.0
1953,AL,Batting Average,Mickey Vernon,Washington,0.337
1953,AL,Doubles,Mickey Vernon,Washington,43.0
1953,AL,Hits,Harvey Kuenn,Detroit,209.0
1953,AL,Home Runs,Al Rosen,Cleveland,43.0
1953,AL,On Base Percentage,Gene Woodling,New York,0.429
1953,AL,RBI,Al Rosen,Cleveland,145.0
1953,AL,Runs,Al Rosen,Cleveland,115.0
1953,AL,Slugging Average,Al Rosen,Cleveland,0.613
1953,AL,Stolen Bases,Minnie Minoso,Chicago,25.0
1953,AL,Total Bases,Al Rosen,Cleveland,367.0
1953,AL,Triples,Jim Rivera,Chicago,16.0
1954,AL,Base on Balls,Ted Williams,Boston,136.0
1954,AL,Batting Average,Bobby Avila,Cleveland,0.341
1954,AL,Doubles,Mickey Vernon,Washington,33.0
1954,AL,Hits,Nellie Fox,Chicago,201.0
1954,AL,Hits,Harvey Kuenn,Detroit,201.0
1954,AL,Home Runs,Larry Doby,Cleveland,32.0
1954,AL,On Base Percentage,Ted Williams,Boston,0.516
1954,AL,RBI,Larry Doby,Cleveland,126.0
1954,AL,Runs,Mickey Mantle,New York,129.0
1954,AL,Slugging Average,Minnie Minoso,Chicago,0.535
1954,AL,Stolen Bases,Jackie Jensen,Boston,22.0
1954,AL,Total Bases,Minnie Minoso,Chicago,304.0
1954,AL,Triples,Minnie Minoso,Chicago,18.0
1955,AL,Base on Balls,Mickey Mantle,New York,113.0
1955,AL,Batting Average,Al Kaline,Detroit,0.34
1955,AL,Doubles,Harvey Kuenn,Detroit,38.0
1955,AL,Hits,Al Kaline,Detroit,200.0
1955,AL,Home Runs,Mickey Mantle,New York,37.0
1955,AL,On Base Percentage,Mickey Mantle,New York,0.433
1955,AL,RBI,Ray Boone,Detroit,116.0
1955,AL,RBI,Jackie Jensen,Boston,116.0
1955,AL,Runs,Al Smith,Cleveland,123.0
1955,AL,Slugging Average,Mickey Mantle,New York,0.611
1955,AL,Stolen Bases,Jim Rivera,Chicago,25.0
1955,AL,Total Bases,Al Kaline,Detroit,321.0
1955,AL,Triples,Mickey Mantle,New York,11.0
1956,AL,Base on Balls,Eddie Yost,Washington,151.0
1956,AL,Batting Average,Mickey Mantle,New York,0.353
1956,AL,Doubles,Jim Piersall,Boston,40.0
1956,AL,Hits,Harvey Kuenn,Detroit,196.0
1956,AL,Home Runs,Mickey Mantle,New York,52.0
1956,AL,On Base Percentage,Ted Williams,Boston,0.479
1956,AL,RBI,Mickey Mantle,New York,130.0
1956,AL,Runs,Mickey Mantle,New York,132.0
1956,AL,Slugging Average,Mickey Mantle,New York,0.705
1956,AL,Stolen Bases,Luis Aparacio,Chicago,21.0
1956,AL,Total Bases,Mickey Mantle,New York,376.0
1956,AL,Triples,Jackie Jensen,Boston,11.0
1956,AL,Triples,Jim Lemon,Washington,11.0
1956,AL,Triples,Minnie Minoso,Chicago,11.0
1956,AL,Triples,Harry Simpson,Kansas City,11.0
1957,AL,Base on Balls,Mickey Mantle,New York,146.0
1957,AL,Batting Average,Ted Williams,Boston,0.388
1957,AL,Doubles,Billy Gardner,Baltimore,36.0
1957,AL,Doubles,Minnie Minoso,Chicago,36.0
1957,AL,Hits,Nellie Fox,Chicago,196.0
1957,AL,Home Runs,Roy Sievers,Washington,42.0
1957,AL,On Base Percentage,Ted Williams,Boston,0.528
1957,AL,RBI,Roy Sievers,Washington,114.0
1957,AL,Runs,Mickey Mantle,New York,121.0
1957,AL,Slugging Average,Ted Williams,Boston,0.731
1957,AL,Stolen Bases,Luis Aparicio,Chicago,28.0
1957,AL,Total Bases,Roy Sievers,Washington,331.0
1957,AL,Triples,Hank Bauer,New York,9.0
1957,AL,Triples,Gil McDougald,New York,9.0
1957,AL,Triples,Harry Simpson,Kansas City,9.0
1958,AL,Base on Balls,Mickey Mantle,New York,129.0
1958,AL,Batting Average,Ted Williams,Boston,0.328
1958,AL,Doubles,Harvey Kuenn,Detroit,39.0
1958,AL,Hits,Nellie Fox,Chicago,187.0
1958,AL,Home Runs,Mickey Mantle,New York,42.0
1958,AL,On Base Percentage,Ted Williams,Boston,0.462
1958,AL,RBI,Jackie Jensen,Boston,122.0
1958,AL,Runs,Mickey Mantle,New York,127.0
1958,AL,Slugging Average,Rocky Colavito,Cleveland,0.62
1958,AL,Stolen Bases,Luis Aparacio,Chicago,29.0
1958,AL,Total Bases,Mickey Mantle,New York,307.0
1958,AL,Triples,Vic Power,Kansas City,10.0
1958,AL,Triples,Vic Power,Cleveland,10.0
1959,AL,Base on Balls,Eddie Yost,Detroit,135.0
1959,AL,Batting Average,Harvey Kuenn,Detroit,0.353
1959,AL,Doubles,Harvey Kuenn,Detroit,42.0
1959,AL,Hits,Harvey Kuenn,Detroit,198.0
1959,AL,Home Runs,Rocky Colavito,Cleveland,42.0
1959,AL,Home Runs,Harmon Killebrew,Washington,42.0
1959,AL,On Base Percentage,Eddie Yost,Detroit,0.437
1959,AL,RBI,Jackie Jensen,Boston,112.0
1959,AL,Runs,Eddie Yost,Detroit,115.0
1959,AL,Slugging Average,Al Kaline,Detroit,0.53
1959,AL,Stolen Bases,Luis Aparacio,Chicago,56.0
1959,AL,Total Bases,Rocky Colavito,Cleveland,301.0
1959,AL,Triples,Bob Allison,Washington,9.0
1960,AL,Base on Balls,Eddie Yost,Detroit,125.0
1960,AL,Batting Average,Pete Runnels,Boston,0.32
1960,AL,Doubles,Tito Francona,Cleveland,36.0
1960,AL,Hits,Minnie Minoso,Chicago,184.0
1960,AL,Home Runs,Mickey Mantle,New York,40.0
1960,AL,On Base Percentage,Eddie Yost,Detroit,0.416
1960,AL,RBI,Roger Maris,New York,112.0
1960,AL,Runs,Mickey Mantle,New York,119.0
1960,AL,Slugging Average,Roger Maris,New York,0.581
1960,AL,Stolen Bases,Luis Aparacio,Chicago,51.0
1960,AL,Total Bases,Mickey Mantle,New York,294.0
1960,AL,Triples,Nellie Fox,Chicago,10.0
1961,AL,Base on Balls,Mickey Mantle,New York,126.0
1961,AL,Batting Average,Norm Cash,Detroit,0.361
1961,AL,Doubles,Al Kaline,Detroit,41.0
1961,AL,Hits,Norm Cash,Detroit,193.0
1961,AL,Home Runs,Roger Maris,New York,61.0
1961,AL,On Base Percentage,Norm Cash,Detroit,0.488
1961,AL,RBI,Jim Gentile,Baltimore,141.0
1961,AL,RBI,Roger Maris,New York,141.0
1961,AL,Runs,Roger Maris,New York,132.0
1961,AL,Slugging Average,Mickey Mantle,New York,0.687
1961,AL,Stolen Bases,Luis Aparacio,Chicago,53.0
1961,AL,Total Bases,Roger Maris,New York,366.0
1961,AL,Triples,Jake Wood,Detroit,14.0
1962,AL,Base on Balls,Mickey Mantle,New York,122.0
1962,AL,Batting Average,Pete Runnels,Boston,0.326
1962,AL,Doubles,Floyd Robinson,Chicago,45.0
1962,AL,Hits,Bobby Richardson,New York,209.0
1962,AL,Home Runs,Harmon Killebrew,Minnesota,48.0
1962,AL,On Base Percentage,Mickey Mantle,New York,0.488
1962,AL,RBI,Harmon Killebrew,MInnesota,126.0
1962,AL,Runs,Albie Pearson,Los Angeles,115.0
1962,AL,Slugging Average,Mickey Mantle,New York,0.605
1962,AL,Stolen Bases,Luis Aparicio,Chicago,31.0
1962,AL,Total Bases,Rocky Colavito,Detroit,309.0
1962,AL,Triples,Gino Cimoli,Kansas City,15.0
1963,AL,Base on Balls,Carl Yastrzemski,Boston,95.0
1963,AL,Batting Average,Carl Yastrzemski,Boston,0.321
1963,AL,Doubles,Carl Yastrzemski,Boston,40.0
1963,AL,Hits,Carl Yastrzemski,Boston,183.0
1963,AL,Home Runs,Harmon Killebrew,Minnesota,45.0
1963,AL,On Base Percentage,Carl Yastrzemski,Boston,0.419
1963,AL,RBI,Dick Stuart,Boston,118.0
1963,AL,Runs,Bob Allison,Minnesota,99.0
1963,AL,Slugging Average,Harmon Killebrew,Minnesota,0.555
1963,AL,Stolen Bases,Luis Aparicio,Baltimore,40.0
1963,AL,Total Bases,Dick Stuart,Boston,319.0
1963,AL,Triples,Zoilo Versalles,Minnesota,13.0
1964,AL,Base on Balls,Norm Siebern,Baltimore,106.0
1964,AL,Batting Average,Tony Oliva,Minnesota,0.323
1964,AL,Doubles,Tony Oliva,Minnesota,43.0
1964,AL,Hits,Tony Oliva,Minnesota,217.0
1964,AL,Home Runs,Harmon Killebrew,Minnesota,49.0
1964,AL,On Base Percentage,Mickey Mantle,New York,0.426
1964,AL,RBI,Brooks Robinson,Baltimore,118.0
1964,AL,Runs,Tony Oliva,Minnesota,109.0
1964,AL,Slugging Average,Boog Powell,Baltimore,0.606
1964,AL,Stolen Bases,Luis Aparicio,Baltimore,57.0
1964,AL,Total Bases,Tony Oliva,Minnesota,374.0
1964,AL,Triples,Rich Rollins,Minnesota,10.0
1964,AL,Triples,Zoilo Versalles,Minnesota,10.0
1965,AL,Base on Balls,Rocky Colavito,Cleveland,93.0
1965,AL,Batting Average,Tony Oliva,Minnesota,0.321
1965,AL,Doubles,Zoilo Versalles,Minnesota,45.0
1965,AL,Doubles,Carl Yastrzemski,Boston,45.0
1965,AL,Hits,Tony Oliva,Minnesota,185.0
1965,AL,Home Runs,Tony Conigliaro,Boston,32.0
1965,AL,On Base Percentage,Carl Yastrzemski,Boston,0.398
1965,AL,RBI,Rocky Colavito,Cleveland,108.0
1965,AL,Runs,Zoilo Versalles,Minnesota,126.0
1965,AL,Slugging Average,Carl Yastrzemski,Boston,0.536
1965,AL,Stolen Bases,Bert Campaneris,Kansas City,51.0
1965,AL,Total Bases,Zoilo Versalles,Minnesota,308.0
1965,AL,Triples,Bert Campaneris,Kansas City,12.0
1965,AL,Triples,Zoilo Versalles,Minnesota,12.0
1966,AL,Base on Balls,Harmon Killebrew,Minnesota,103.0
1966,AL,Batting Average,Frank Robinson,Baltimore,0.316
1966,AL,Doubles,Carl Yastrzemski,Boston,39.0
1966,AL,Hits,Tony Oliva,Minnesota,191.0
1966,AL,Home Runs,Frank Robinson,Baltimore,49.0
1966,AL,On Base Percentage,Frank Robinson,Baltimore,0.415
1966,AL,RBI,Frank Robinson,Baltimore,122.0
1966,AL,Runs,Frank Robinson,Baltimore,122.0
1966,AL,Slugging Average,Frank Robinson,Baltimore,0.637
1966,AL,Stolen Bases,Bert Campaneris,Kansas City,52.0
1966,AL,Total Bases,Frank Robinson,Baltimore,367.0
1966,AL,Triples,Bobby Knoop,California,11.0
1967,AL,Base on Balls,Harmon Killebrew,Minnesota,131.0
1967,AL,Batting Average,Carl Yastrzemski,Boston,0.326
1967,AL,Doubles,Tony Oliva,Minnesota,34.0
1967,AL,Hits,Carl Yastrzemski,Boston,189.0
1967,AL,Home Runs,Harmon Killebrew,Minnesota,44.0
1967,AL,Home Runs,Carl Yastrzemski,Boston,44.0
1967,AL,On Base Percentage,Carl Yastrzemski,Boston,0.421
1967,AL,RBI,Carl Yastrzemski,Boston,121.0
1967,AL,Runs,Carl Yastrzemski,Boston,112.0
1967,AL,Slugging Average,Carl Yastrzemski,Boston,0.622
1967,AL,Stolen Bases,Bert Campaneris,Kansas City,55.0
1967,AL,Total Bases,Carl Yastrzemski,Boston,360.0
1967,AL,Triples,Paul Blair,Baltimore,12.0
1968,AL,Base on Balls,Carl Yastrzemski,Boston,119.0
1968,AL,Batting Average,Carl Yastrzemski,Boston,0.301
1968,AL,Doubles,Reggie Smith,Boston,37.0
1968,AL,Hits,Bert Campaneris,Oakland,177.0
1968,AL,Home Runs,Frank Howard,Washington,44.0
1968,AL,On Base Percentage,Carl Yastrzemski,Boston,0.429
1968,AL,RBI,Ken Harrelson,Boston,109.0
1968,AL,Runs,Dick McAuliffe,Detroit,95.0
1968,AL,Slugging Average,Frank Howard,Washington,0.552
1968,AL,Stolen Bases,Bert Campaneris,Oakland,62.0
1968,AL,Total Bases,Frank Howard,Washington,330.0
1968,AL,Triples,Jim Fregosi,California,13.0
1969,AL,Base on Balls,Harmon Killebrew,Minnesota,145.0
1969,AL,Batting Average,Rod Carew,Minnesota,0.332
1969,AL,Doubles,Tony Oliva,Minnesota,39.0
1969,AL,Hits,Tony Oliva,Minnesota,197.0
1969,AL,Home Runs,Harmon Killebrew,Minnesota,49.0
1969,AL,On Base Percentage,Harmon Killebrew,Minnesota,0.43
1969,AL,RBI,Harmon Killebrew,Minnesota,140.0
1969,AL,Runs,Reggie Jackson,Oakland,123.0
1969,AL,Slugging Average,Reggie Jackson,Oakland,0.608
1969,AL,Stolen Bases,Tommy Harper,Seattle,73.0
1969,AL,Total Bases,Frank Howard,Washington,340.0
1969,AL,Triples,Del Unser,Washington,8.0
1970,AL,Base on Balls,Frank Howard,Washington,132.0
1970,AL,Batting Average,Alex Johnson,California,0.329
1970,AL,Doubles,Tony Oliva,Minnesota,36.0
1970,AL,Doubles,Amos Otis,Kansas City,36.0
1970,AL,Doubles,Cesar Tovar,Minnesota,36.0
1970,AL,Hits,Tony Oliva,Minnesota,204.0
1970,AL,Home Runs,Frank Howard,Washington,44.0
