Year,League,Statistic,Player_Name,Team,Value
1876,NL,Base on Balls,Ross Barnes,Chicago,20
1876,NL,Batting Average,Ross Barnes,Chicago,.429
1876,NL,Doubles,Ross Barnes,Chicago,21
1876,NL,Hits,Ross Barnes,Chicago,138
1876,NL,Home Runs,George Hall,Philadelphia,5
1876,NL,On Base Percentage,Ross Barnes,Chicago,.462
1876,NL,RBI,Deacon White,Chicago,60
1876,NL,Runs,Ross Barnes,Chicago,126
1876,NL,Slugging Average,Ross Barnes,Chicago,.590
1876,NL,Total Bases,Ross Barnes,Chicago,190
1876,NL,Triples,Ross Barnes,Chicago,14
1877,NL,Base on Balls,Jim O'Rourke,Boston,20
1877,NL,Batting Average,Deacon White,Boston,.387
1877,NL,Doubles,Cap Anson,Chicago,19
1877,NL,Hits,Deacon White,Boston,103
1877,NL,Home Runs,Lip Pike,Cincinnati,4
1877,NL,On Base Percentage,Jim O'Rourke,Boston,.407
1877,NL,RBI,Deacon White,Boston,49
1877,NL,Runs,Jim O'Rourke,Boston,68
1877,NL,Slugging Average,Deacon White,Boston,.545
1877,NL,Total Bases,Deacon White,Boston,145
1877,NL,Triples,Deacon White,Boston,11
1878,NL,Base on Balls,Terry Larkin,Chicago,17
1878,NL,Batting Average,Paul Hines,Providence,.358
1878,NL,Doubles,Dick Higham,Providence,22
1878,NL,Hits,Joe Start,Chicago,100
1878,NL,Home Runs,Paul Hines,Providence,4
1878,NL,On Base Percentage,Bob Ferguson,Chicago,.375
1878,NL,RBI,Paul Hines,Providence,50
1878,NL,Runs,Dick Higham,Providence,60
1878,NL,Slugging Average,Paul Hines,Providence,.486
1878,NL,Total Bases,Paul Hines,Providence,125
1878,NL,Total Bases,Tom York,Providence,125
1878,NL,Total Bases,Joe Start,Chicago,125
1878,NL,Triples,Tom York,Providence,10
1879,NL,Base on Balls,Charley Jones,Boston,29
1879,NL,Batting Average,Paul Hines,Providence,.357
1879,NL,Doubles,Charlie Eden,Cleveland,31
1879,NL,Hits,Paul Hines,Providence,146
1879,NL,Home Runs,Charley Jones,Boston,9
1879,NL,On Base Percentage,Jim O'Rourke,Providence,.371
1879,NL,RBI,Charley Jones,Boston,62
1879,NL,RBI,Jim O'Rourke,Boston,62
1879,NL,Runs,Charley Jones,Boston,85
1879,NL,Slugging Average,Jim O'Rourke,Boston,.521
1879,NL,Total Bases,Paul Hines,Providence,197
1879,NL,Triples,Buttercup Dickerson,Cincinnati,14
1880,NL,Base on Balls,Bob Ferguson,Troy,24
1880,NL,Batting Average,George Gore,Chicago,.360
1880,NL,Doubles,Fred Dunlap,Cleveland,27
1880,NL,Hits,Abner Dalrymple,Chicago,126
1880,NL,Home Runs,Jim O'Rourke,Boston,6
1880,NL,Home Runs,Harry Stovey,Worcester,6
1880,NL,On Base Percentage,George Gore,Chicago,.399
1880,NL,RBI,Cap Anson,Chicago,74
1880,NL,Runs,Abner Dalrymple,Chicago,91
1880,NL,Slugging Average,George Gore,Chicago,.463
1880,NL,Total Bases,Abner Dalrymple,Chicago,175
1880,NL,Triples,Harry Stovey,Worcester,14
1881,NL,Base on Balls,John Clapp,Cleveland,35
1881,NL,Batting Average,Cap Anson,Chicago,.399
1881,NL,Doubles,Paul Hines,Providence,27
1881,NL,Doubles,King Kelly,Chicago,27
1881,NL,Hits,Cap Anson,Chicago,137
1881,NL,Home Runs,Dan Brouthers,Buffalo,8
1881,NL,On Base Percentage,Cap Anson,Chicago,.442
1881,NL,RBI,Cap Anson,Chicago,82
1881,NL,Runs,George Gore,Chicago,86
1881,NL,Slugging Average,Dan Brouthers,Buffalo,.541
1881,NL,Total Bases,Cap Anson,Chicago,175
1881,NL,Triples,Jack Rowe,Buffalo,11
1882,NL,Base on Balls,George Gore,Chicago,29
1882,NL,Batting Average,Dan Brouthers,Buffalo,.368
1882,NL,Doubles,King Kelly,Chicago,37
1882,NL,Hits,Dan Brouthers,Buffalo,129
1882,NL,Home Runs,George Wood,Detroit,7
1882,NL,On Base Percentage,Dan Brouthers,Buffalo,.403
1882,NL,RBI,Cap Anson,Chicago,83
1882,NL,Runs,George Gore,Chicago,99
1882,NL,Slugging Average,Dan Brouthers,Buffalo,.547
1882,NL,Total Bases,Dan Brouthers,Buffalo,192
1882,NL,Triples,Roger Connor,Troy,18
1883,NL,Base on Balls,Tom York,Cleveland,37
1883,NL,Batting Average,Dan Brouthers,Buffalo,.374
1883,NL,Doubles,Ned Williamson,Chicago,49
1883,NL,Hits,Dan Brouthers,Buffalo,159
1883,NL,Home Runs,Buck Ewing,New York,10
1883,NL,On Base Percentage,Dan Brouthers,Buffalo,.397
1883,NL,RBI,Dan Brouthers,Buffalo,97
1883,NL,Runs,Joe Hornung,Boston,107
1883,NL,Slugging Average,Dan Brouthers,Buffalo,.572
1883,NL,Total Bases,Dan Brouthers,Buffalo,243
1883,NL,Triples,Dan Brouthers,Buffalo,17
1884,NL,Base on Balls,George Gore,Chicago,61
1884,NL,Batting Average,King Kelly,Chicago,.354
1884,NL,Doubles,Paul Hines,Providence,36
1884,NL,Hits,Jim O'Rourke,Buffalo,162
1884,NL,Hits,Ezra Sutton,Boston,162
1884,NL,Home Runs,Ned Williamson,Chicago,27
1884,NL,On Base Percentage,King Kelly,Chicago,.414
1884,NL,RBI,Cap Anson,Chicago,102
1884,NL,Runs,King Kelly,Chicago,120
1884,NL,Slugging Average,Dan Brouthers,Buffalo,.563
1884,NL,Total Bases,Abner Dalrymple,Chicago,263
1884,NL,Triples,Buck Ewing,New York,20
1885,NL,Base on Balls,Ned Williamson,Chicago,75
1885,NL,Batting Average,Roger Connor,New York,.371
1885,NL,Doubles,Cap Anson,Chicago,35
1885,NL,Hits,Roger Connor,New York,169
1885,NL,Home Runs,Abner Dalrymple,Chicago,11
1885,NL,On Base Percentage,Roger Connor,New York,.435
1885,NL,RBI,Cap Anson,Chicago,108
1885,NL,Runs,King Kelly,Chicago,124
1885,NL,Slugging Average,Dan Brouthers,Buffalo,.543
1885,NL,Total Bases,Roger Connor,New York,225
1885,NL,Triples,Jim O'Rourke,New York,16
1886,NL,Base on Balls,George Gore,Chicago,102
1886,NL,Batting Average,King Kelly,Chicago,.388
1886,NL,Doubles,Dan Brouthers,Detroit,40
1886,NL,Hits,Hardy Richardson,Detroit,189
1886,NL,Home Runs,Dan Brouthers,Detroit,11
1886,NL,Home Runs,Hardy Richardson,Detroit,11
1886,NL,On Base Percentage,King Kelly,Chicago,.483
1886,NL,RBI,Cap Anson,Chicago,147
1886,NL,Runs,King Kelly,Chicago,155
1886,NL,Slugging Average,Dan Brouthers,Detroit,.581
1886,NL,Total Bases,Dan Brouthers,Detroit,284
1886,NL,Triples,Roger Connor,New York,20
1887,NL,Base on Balls,Jim Fogarty,Philadelphia,82
1887,NL,Batting Average,Cap Anson,Chicago,.347
1887,NL,Doubles,Dan Brouthers,Detroit,36
1887,NL,Hits,Sam Thompson,Detroit,203
1887,NL,Home Runs,Billy O'Brien,Washington,19
1887,NL,On Base Percentage,Dan Brouthers,Detroit,.426
1887,NL,RBI,Sam Thompson,Detroit,166
1887,NL,Runs,Dan Brouthers,Detroit,153
1887,NL,Slugging Average,Sam Thompson,Detroit,.571
1887,NL,Total Bases,Sam Thompson,Detroit,311
1887,NL,Triples,Sam Thompson,Detroit,23
1888,NL,Base on Balls,Roger Connor,New York,73
1888,NL,Batting Average,Cap Anson,Chicago,.344
1888,NL,Doubles,Dan Brouthers,Detroit,33
1888,NL,Doubles,Jimmy Ryan,Chicago,33
1888,NL,Hits,Jimmy Ryan,Chicago,182
1888,NL,Home Runs,Jimmy Ryan,Chicago,16
1888,NL,On Base Percentage,Cap Anson,Chicago,.400
1888,NL,RBI,Cap Anson,Chicago,84
1888,NL,Runs,Dan Brouthers,Detroit,118
1888,NL,Slugging Average,Jimmy Ryan,Chicago,.515
1888,NL,Total Bases,Jimmy Ryan,Chicago,283
1888,NL,Triples,Dick Johnston,Boston,18
1889,NL,Base on Balls,Mike Tiernan,New York,96
1889,NL,Batting Average,Dan Brouthers,Boston,.373
1889,NL,Doubles,King Kelly,Boston,41
1889,NL,Hits,Jack Glasscock,Indianapolis,205
1889,NL,Home Runs,Sam Thompson,Philadelphia,20
1889,NL,On Base Percentage,Fred Carroll,Pittsburgh,.486
1889,NL,RBI,Roger Connor,New York,130
1889,NL,Runs,Mike Tiernan,New York,147
1889,NL,Slugging Average,Roger Connor,New York,.528
1889,NL,Total Bases,Jimmy Ryan,Chicago,297
1889,NL,Triples,Walt Wilmot,Washington,19
1890,NL,Base on Balls,Cap Anson,Chicago,113
1890,NL,Batting Average,Jack Glasscock,New York,.336
1890,NL,Doubles,Sam Thompson,Philadelphia,41
1890,NL,Hits,Jack Glasscock,New York,172
1890,NL,Hits,Sam Thompson,New York,172
1890,NL,Home Runs,Oyster Burns,Brooklyn,13
1890,NL,Home Runs,Mike Tiernan,New York,13
1890,NL,Home Runs,Walt Wilmot,Chicago,13
1890,NL,On Base Percentage,Cap Anson,Chicago,.443
1890,NL,RBI,Oyster Burns,Brooklyn,128
1890,NL,Runs,Hub Collins,Brooklyn,148
1890,NL,Slugging Average,Mike Tiernan,New York,.495
1890,NL,Total Bases,Mike Tiernan,New York,274
1890,NL,Triples,John Reilly,Cincinnati,26
1891,NL,Base on Balls,Billy Hamilton,Philadelphia,102
1891,NL,Batting Average,Billy Hamilton,Philadelphia,.340
1891,NL,Doubles,Mike Griffin,Brooklyn,36
1891,NL,Hits,Billy Hamilton,Philadelphia,179
1891,NL,Home Runs,Harry Stovey,Boston,16
1891,NL,Home Runs,Mike Tiernan,New York,16
1891,NL,On Base Percentage,Billy Hamilton,Philadelphia,.453
1891,NL,RBI,Cap Anson,Chicago,120
1891,NL,Runs,Billy Hamilton,Philadelphia,141
1891,NL,Slugging Average,Harry Stovey,Boston,.498
1891,NL,Stolen Bases,Billy Hamilton,Philadelphia,111
1891,NL,Total Bases,Harry Stovey,Boston,271
1891,NL,Triples,Harry Stovey,Boston,20
1892,NL,Base on Balls,Jack Crooks,St. Louis,136
1892,NL,Batting Average,Dan Brouthers,Brooklyn,.335
1892,NL,Doubles,Roger Connor,Philadelphia,37
1892,NL,Hits,Dan Brouthers,Brooklyn,197
1892,NL,Home Runs,Bug Holliday,Cincinnati,13
1892,NL,On Base Percentage,Cupid Childs,Cleveland,.443
1892,NL,RBI,Dan Brouthers,Brooklyn,124
1892,NL,Runs,Cupid Childs,Cleveland,136
1892,NL,Slugging Average,Ed Delahanty,Philadelphia,.495
1892,NL,Stolen Bases,John Ward,Brooklyn,88
1892,NL,Total Bases,Dan Brouthers,Brooklyn,282
1892,NL,Triples,Ed Delahanty,Philadelphia,21
1893,NL,Base on Balls,Jack Crooks,St. Louis,121
1893,NL,Batting Average,Hugh Duffy,Boston,.363
1893,NL,Doubles,Sam Thompson,Philadelphia,37
1893,NL,Hits,Sam Thompson,Philadelphia,222
1893,NL,Home Runs,Ed Delahanty,Philadelphia,19
1893,NL,On Base Percentage,Billy Hamilton,Philadelphia,.490
1893,NL,RBI,Ed Delahanty,Philadelphia,146
1893,NL,Runs,Herman Long,Boston,149
1893,NL,Slugging Average,Ed Delahanty,Philadelphia,.583
1893,NL,Stolen Bases,Tom Brown,Louisville,66
1893,NL,Total Bases,Ed Delahanty,Philadelphia,347
1893,NL,Triples,Perry Werden,St. Louis,29
1894,NL,Base on Balls,Billy Hamilton,Philadelphia,126
1894,NL,Batting Average,Hugh Duffy,Boston,.440
1894,NL,Doubles,Hugh Duffy,Boston,51
1894,NL,Hits,Hugh Duffy,Boston,237
1894,NL,Home Runs,Hugh Duffy,Boston,18
1894,NL,On Base Percentage,Billy Hamilton,Philadelphia,.523
1894,NL,RBI,Hugh Duffy,Boston,145
1894,NL,Runs,Billy Hamilton,Philadelphia,192
1894,NL,Slugging Average,Hugh Duffy,Boston,.694
1894,NL,Stolen Bases,Billy Hamilton,Philadelphia,98
1894,NL,Total Bases,Hugh Duffy,Boston,374
1894,NL,Triples,Heinie Reitz,Baltimore,31
1895,NL,Base on Balls,Billy Hamilton,Philadelphia,96
1895,NL,Base on Balls,Bill Joyce,Washington,96
1895,NL,Batting Average,Jesse Burkett,Cleveland,.409
1895,NL,Doubles,Ed Delahanty,Philadelphia,49
1895,NL,Hits,Jesse Burkett,Cleveland,225
1895,NL,Home Runs,Sam Thompson,Philadelphia,18
1895,NL,On Base Percentage,Ed Delahanty,Philadelphia,.500
1895,NL,RBI,Sam Thompson,Philadelphia,165
1895,NL,Runs,Billy Hamilton,Philadelphia,166
1895,NL,Slugging Average,Sam Thompson,Philadelphia,.654
1895,NL,Stolen Bases,Billy Hamilton,Philadelphia,97
1895,NL,Total Bases,Sam Thompson,Philadelphia,352
1895,NL,Triples,Kip Selbach,Washington,22
1896,NL,Base on Balls,Billy Hamilton,Boston,110
1896,NL,Batting Average,Jesse Burkett,Cleveland,.410
1896,NL,Doubles,Ed Delahanty,Philadelphia,44
1896,NL,Hits,Jesse Burkett,Cleveland,240
1896,NL,Home Runs,Ed Delahanty,Philadelphia,13
1896,NL,Home Runs,Bill Joyce,Washington,13
1896,NL,On Base Percentage,Billy Hamilton,Boston,.478
1896,NL,RBI,Ed Delahanty,Philadelphia,126
1896,NL,Runs,Jesse Burkett,Cleveland,160
1896,NL,Slugging Average,Ed Delahanty,Philadelphia,.631
1896,NL,Stolen Bases,Joe Kelley,Baltimore,87
1896,NL,Total Bases,Jesse Burkett,Cleveland,317
1896,NL,Triples,Tom McCreery,Louisville,21
1896,NL,Triples,George Van Haltren,New York,21
1897,NL,Base on Balls,Billy Hamilton,Boston,105
1897,NL,Batting Average,Willie Keeler,Baltimore,.424
1897,NL,Doubles,Jake Stenzel,Baltimore,43
1897,NL,Hits,Willie Keeler,Baltimore,239
1897,NL,Home Runs,Hugh Duffy,Boston,11
1897,NL,On Base Percentage,John McGraw,Baltimore,.471
1897,NL,RBI,George Davis,New York,136
1897,NL,Runs,Billy Hamilton,Boston,152
1897,NL,Slugging Average,Nap Lajoie,Philadelphia,.569
1897,NL,Stolen Bases,Bill Lange,Chicago,73
1897,NL,Total Bases,Nap Lajoie,Philadelphia,310
1897,NL,Triples,Harry Davis,Pittsburgh,28
1898,NL,Base on Balls,John McGraw,Baltimore,112
1898,NL,Batting Average,Willie Keeler,Baltimore,.385
1898,NL,Doubles,Nap Lajoie,Philadelphia,43
1898,NL,Hits,Willie Keeler,Baltimore,216
1898,NL,Home Runs,Jimmy Collins,Boston,15
1898,NL,On Base Percentage,Billy Hamilton,Boston,.480
1898,NL,RBI,Nap Lajoie,Philadelphia,127
1898,NL,Runs,John McGraw,Baltimore,143
1898,NL,Slugging Average,John Anderson,Brooklyn,.494
1898,NL,Slugging Average,John Anderson,Washington,.494
1898,NL,Slugging Average,John Anderson,Brooklyn,.494
1898,NL,Stolen Bases,Ed Delahanty,Philadelphia,58
1898,NL,Total Bases,Jimmy Collins,Boston,286
1898,NL,Triples,John Anderson,Brooklyn,22
1898,NL,Triples,John Anderson,Washington,22
1898,NL,Triples,John Anderson,Brooklyn,22
1899,NL,Base on Balls,John McGraw,Baltimore,124
1899,NL,Batting Average,Ed Delahanty,Philadelphia,.410
1899,NL,Doubles,Ed Delahanty,Philadelphia,55
1899,NL,Hits,Ed Delahanty,Philadelphia,238
1899,NL,Home Runs,Buck Freeman,Washington,25
1899,NL,On Base Percentage,John McGraw,Baltimore,.547
1899,NL,RBI,Ed Delahanty,Philadelphia,137
1899,NL,Runs,Willie Keeler,Brooklyn,140
1899,NL,Runs,John McGraw,Baltimore,140
1899,NL,Slugging Average,Ed Delahanty,Philadelphia,.582
1899,NL,Stolen Bases,Jimmy Sheckard,Baltimore,77
1899,NL,Total Bases,Ed Delahanty,Philadelphia,338
1899,NL,Triples,Jimmy Williams,Pittsburgh,27
1900,NL,Base on Balls,Roy Thomas,Philadelphia,115
1900,NL,Batting Average,Honus Wagner,Pittsburgh,.381
1900,NL,Doubles,Honus Wagner,Pittsburgh,45
1900,NL,Hits,Willie Keeler,Brooklyn,204
1900,NL,Home Runs,Herman Long,Boston,12
1900,NL,On Base Percentage,John McGraw,St. Louis,.505
1900,NL,RBI,Elmer Flick,Philadelphia,110
1900,NL,Runs,Roy Thomas,Philadelphia,132
1900,NL,Slugging Average,Honus Wagner,Pittsburgh,.573
1900,NL,Stolen Bases,Patsy Donovan,St. Louis,45
1900,NL,Stolen Bases,George Van Haltren,New York,45
1900,NL,Total Bases,Honus Wagner,Pittsburgh,302
1900,NL,Triples,Honus Wagner,Pittsburgh,22
1901,NL,Base on Balls,Roy Thomas,Philadelphia,100
1901,NL,Batting Average,Jesse Burkett,St. Louis,.376
1901,NL,Doubles,Tom Daly,Brooklyn,38
1901,NL,Doubles,Ed Delahanty,Philadelphia,38
1901,NL,Hits,Jesse Burkett,St. Louis,226
1901,NL,Home Runs,Sam Crawford,Cincinnati,16
1901,NL,On Base Percentage,Jesse Burkett,St. Louis,.440
1901,NL,RBI,Honus Wagner,Pittsburgh,126
1901,NL,Runs,Jesse Burkett,St. Louis,142
1901,NL,Slugging Average,Jimmy Sheckard,Brooklyn,.534
1901,NL,Stolen Bases,Honus Wagner,Pittsburgh,49
1901,NL,Total Bases,Jesse Burkett,St. Louis,306
1901,NL,Triples,Jimmy Sheckard,Brooklyn,19
1902,NL,Base on Balls,Roy Thomas,Philadelphia,107
1902,NL,Batting Average,Ginger Beaumont,Pittsburgh,.357
1902,NL,Doubles,Honus Wagner,Pittsburgh,30
1902,NL,Hits,Ginger Beaumont,Pittsburgh,193
1902,NL,Home Runs,Tommy Leach,Pittsburgh,6
1902,NL,On Base Percentage,Roy Thomas,Philadelphia,.414
1902,NL,RBI,Honus Wagner,Pittsburgh,91
1902,NL,Runs,Honus Wagner,Pittsburgh,105
1902,NL,Slugging Average,Honus Wagner,Pittsburgh,.463
1902,NL,Stolen Bases,Honus Wagner,Pittsburgh,42
1902,NL,Total Bases,Sam Crawford,Cincinnati,256
1902,NL,Triples,Sam Crawford,Cincinnati,22
1902,NL,Triples,Tommy Leach,Pittsburgh,22
1903,NL,Base on Balls,Roy Thomas,Philadelphia,107
1903,NL,Batting Average,Honus Wagner,Pittsburgh,.355
1903,NL,Doubles,Fred Clarke,Pittsburgh,32
1903,NL,Doubles,Sam Mertes,New York,32
1903,NL,Doubles,Harry Steinfeldt,Cincinnati,32
1903,NL,Hits,Ginger Beaumont,Pittsburgh,209
1903,NL,Home Runs,Jimmy Sheckard,Brooklyn,9
1903,NL,On Base Percentage,Roy Thomas,Philadelphia,.453
1903,NL,RBI,Sam Mertes,New York,104
1903,NL,Runs,Ginger Beaumont,Pittsburgh,137
1903,NL,Slugging Average,Fred Clarke,Pittsburgh,.532
1903,NL,Stolen Bases,Frank Chance,Chicago,67
1903,NL,Stolen Bases,Jimmy Sheckard,Brooklyn,67
1903,NL,Total Bases,Ginger Beaumont,Pittsburgh,272
1903,NL,Triples,Honus Wagner,Pittsburgh,19
1904,NL,Base on Balls,Roy Thomas,Philadelphia,102
1904,NL,Batting Average,Honus Wagner,Pittsburgh,.349
1904,NL,Doubles,Honus Wagner,Pittsburgh,44
1904,NL,Hits,Ginger Beaumont,Pittsburgh,185
1904,NL,Home Runs,Harry Lumley,Brooklyn,9
1904,NL,On Base Percentage,Honus Wagner,Pittsburgh,.423
1904,NL,RBI,Bill Dahlen,New York,80
1904,NL,Runs,George Browne,New York,99
1904,NL,Slugging Average,Honus Wagner,Pittsburgh,.520
1904,NL,Stolen Bases,Honus Wagner,Pittsburgh,53
1904,NL,Total Bases,Honus Wagner,Pittsburgh,255
1904,NL,Triples,Harry Lumley,Brooklyn,18
1905,NL,Base on Balls,Miller Huggins,Cincinnati,103
1905,NL,Batting Average,Cy Seymour,Cincinnati,.377
1905,NL,Doubles,Cy Seymour,Cincinnati,40
1905,NL,Hits,Cy Seymour,Cincinnati,219
1905,NL,Home Runs,Fred Odwell,Cincinnati,9
1905,NL,On Base Percentage,Frank Chance,Chicago,.450
1905,NL,RBI,Cy Seymour,Cincinnati,121
1905,NL,Runs,Mike Donlin,New York,124
1905,NL,Slugging Average,Cy Seymour,Cincinnati,.325
1905,NL,Stolen Bases,Art Devlin,New York,59
1905,NL,Stolen Bases,Billy Maloney,Chicago,59
1905,NL,Total Bases,Cy Seymour,Cincinnati,325
1905,NL,Triples,Cy Seymour,Cincinnati,21
1906,NL,Base on Balls,Roy Thomas,Philadelphia,107
1906,NL,Batting Average,Honus Wagner,Pittsburgh,.339
1906,NL,Doubles,Honus Wagner,Pittsburgh,38
1906,NL,Hits,Harry Steinfeldt,Chicago,176
1906,NL,Home Runs,Tim Jordan,Brooklyn,12
1906,NL,On Base Percentage,Roger Bresnahan,New York,.419
1906,NL,RBI,Jim Nealon,Pittsburgh,83
1906,NL,RBI,Harry Steinfeldt,Chicago,83
1906,NL,Runs,Frank Chance,Chicago,103
1906,NL,Runs,Honus Wagner,Pittsburgh,103
1906,NL,Slugging Average,Harry Lumley,Brooklyn,.477
1906,NL,Stolen Bases,Frank Chance,Chicago,57
1906,NL,Total Bases,Honus Wagner,Pittsburgh,237
1906,NL,Triples,Fred Clarke,Pittsburgh,13
1906,NL,Triples,Frank Schulte,Chicago,13
1907,NL,Base on Balls,Miller Huggins,Cincinnati,83
1907,NL,Base on Balls,Roy Thomas,Philadelphia,83
1907,NL,Batting Average,Honus Wagner,Pittsburgh,.350
1907,NL,Doubles,Honus Wagner,Pittsburgh,38
1907,NL,Hits,Ginger Beaumont,Boston,187
1907,NL,Home Runs,Dave Brain,Boston,10
1907,NL,On Base Percentage,Honus Wagner,Pittsburgh,.408
1907,NL,RBI,Sherry Magee,Philadelphia,85
1907,NL,Runs,Spike Shannon,New York,104
1907,NL,Slugging Average,Honus Wagner,Pittsburgh,.513
1907,NL,Stolen Bases,Honus Wagner,Pittsburgh,61
1907,NL,Total Bases,Honus Wagner,Pittsburgh,264
1907,NL,Triples,Whitey Alperman,Brooklyn,16
1907,NL,Triples,John Ganzel,Cincinnati,16
1908,NL,Base on Balls,Roger Bresnahan,New York,83
1908,NL,Batting Average,Honus Wagner,Pittsburgh,.354
1908,NL,Doubles,Honus Wagner,Pittsburgh,39
1908,NL,Hits,Honus Wagner,Pittsburgh,201
1908,NL,Home Runs,Tim Jordan,Brooklyn,12
1908,NL,On Base Percentage,Honus Wagner,Pittsburgh,.415
1908,NL,RBI,Honus Wagner,Pittsburgh,109
1908,NL,Runs,Fred Tenney,New York,101
1908,NL,Slugging Average,Honus Wagner,Pittsburgh,.542
1908,NL,Stolen Bases,Honus Wagner,Pittsburgh,53
1908,NL,Total Bases,Honus Wagner,Pittsburgh,308
1908,NL,Triples,Honus Wagner,Pittsburgh,19
1909,NL,Base on Balls,Fred Clarke,Pittsburgh,80
1909,NL,Batting Average,Honus Wagner,Pittsburgh,.339
1909,NL,Doubles,Honus Wagner,Pittsburgh,39
1909,NL,Hits,Larry Doyle,New York,172
1909,NL,Home Runs,Red Murray,New York,7
1909,NL,On Base Percentage,Honus Wagner,Pittsburgh,.420
1909,NL,RBI,Honus Wagner,Pittsburgh,100
1909,NL,Runs,Tommy Leach,Pittsburgh,126
1909,NL,Slugging Average,Honus Wagner,Pittsburgh,.489
1909,NL,Stolen Bases,Bob Bescher,Cincinnati,54
1909,NL,Total Bases,Honus Wagner,Pittsburgh,242
1909,NL,Triples,Mike Mitchell,Pittsburgh,17
1910,NL,Base on Balls,Miller Huggins,St. Louis,116
1910,NL,Batting Average,Sherry Magee,Philadelphia,.331
1910,NL,Doubles,Bobby Byrne,Pittsburgh,43
1910,NL,Hits,Bobby Byrne,Pittsburgh,178
1910,NL,Hits,Honus Wagner,Pittsburgh,178
1910,NL,Home Runs,Fred Beck,Boston,10
1910,NL,Home Runs,Frank Schulte,Chicago,10
1910,NL,On Base Percentage,Sherry Magee,Philadelphia,.445
1910,NL,RBI,Sherry Magee,Philadelphia,123
1910,NL,Runs,Sherry Magee,Philadelphia,110
1910,NL,Slugging Average,Sherry Magee,Philadelphia,.507
1910,NL,Stolen Bases,Bob Bescher,Cincinnati,70
1910,NL,Total Bases,Sherry Magee,Philadelphia,263
1910,NL,Triples,Mike Mitchell,Cincinnati,18
1911,NL,Base on Balls,Jimmy Sheckard,Chicago,147
1911,NL,Batting Average,Honus Wagner,Pittsburgh,.334
1911,NL,Doubles,Ed Konetchy,St. Louis,38
1911,NL,Hits,Doc Miller,Boston,192
1911,NL,Home Runs,Frank Schulte,Chicago,21
1911,NL,On Base Percentage,Jimmy Sheckard,Chicago,.434
1911,NL,RBI,Frank Schulte,Chicago,107
1911,NL,RBI,Chief Wilson,Pittsburgh,107
1911,NL,Runs,Jimmy Sheckard,Chicago,121
1911,NL,Slugging Average,Frank Schulte,Chicago,.534
1911,NL,Stolen Bases,Bob Bescher,Cincinnati,81
1911,NL,Total Bases,Frank Schulte,Chicago,308
1911,NL,Triples,Larry Doyle,New York,25
1912,NL,Base on Balls,Jimmy Sheckard,Chicago,122
1912,NL,Batting Average,Heinie Zimmerman,Chicago,.372
1912,NL,Doubles,Heinie Zimmerman,Chicago,41
1912,NL,Hits,Heinie Zimmerman,Chicago,207
1912,NL,Home Runs,Heinie Zimmerman,Chicago,14
1912,NL,On Base Percentage,Johnny Evers,Chicago,.431
1912,NL,RBI,Honus Wagner,Pittsburgh,102
1912,NL,Runs,Bob Bescher,Cincinnati,120
1912,NL,Slugging Average,Heinie Zimmerman,Chicago,.571
1912,NL,Stolen Bases,Bob Bescher,Cincinnati,67
1912,NL,Total Bases,Heinie Zimmerman,Chicago,318
1912,NL,Triples,Chief Wilson,Pittsburgh,36
1913,NL,Base on Balls,Bob Bescher,Cincinnati,94
1913,NL,Batting Average,Jake Daubert,Brooklyn,.350
1913,NL,Doubles,Red Smith,Brooklyn,40
1913,NL,Hits,Gavvy Cravath,Philadelphia,179
1913,NL,Home Runs,Gavvy Cravath,Philadelphia,19
1913,NL,On Base Percentage,Miller Huggins,St. Louis,.432
1913,NL,RBI,Gavvy Cravath,Philadelphia,128
1913,NL,Runs,Max Carey,Pittsburgh,99
1913,NL,Runs,Tommy Leach,Chicago,99
1913,NL,Slugging Average,Gavvy Cravath,Philadelphia,.568
1913,NL,Stolen Bases,Max Carey,Pittsburgh,61
1913,NL,Total Bases,Gavvy Cravath,Philadelphia,298
1913,NL,Triples,Vic Saier,Chicago,21
1914,NL,Base on Balls,Miller Huggins,St. Louis,105
1914,NL,Batting Average,Jake Daubert,Brooklyn,.329
1914,NL,Doubles,Sherry Magee,Philadelphia,39
1914,NL,Hits,Sherry Magee,Philadelphia,171
1914,NL,Home Runs,Gavvy Cravath,Philadelphia,19
1914,NL,On Base Percentage,Casey Stengel,Brooklyn,.404
1914,NL,RBI,Sherry Magee,Philadelphia,103
1914,NL,Runs,George Burns,New York,100
1914,NL,Slugging Average,Sherry Magee,Philadelphia,.509
1914,NL,Stolen Bases,George Burns,New York,62
1914,NL,Total Bases,Sherry Magee,Philadelphia,277
1914,NL,Triples,Max Carey,Pittsburgh,17
1915,NL,Base on Balls,Gavvy Cravath,Philadelphia,86
1915,NL,Batting Average,Larry Doyle,New York,.320
1915,NL,Doubles,Larry Doyle,New York,40
1915,NL,Hits,Larry Doyle,New York,189
1915,NL,Home Runs,Gavvy Cravath,Philadelphia,24
1915,NL,On Base Percentage,Gavvy Cravath,Philadelphia,.393
1915,NL,RBI,Gavvy Cravath,Philadelphia,115
1915,NL,Runs,Gavvy Cravath,Philadelphia,89
1915,NL,Slugging Average,Gavvy Cravath,Philadelphia,.510
1915,NL,Stolen Bases,Max Carey,Pittsburgh,36
1915,NL,Total Bases,Gavvy Cravath,Philadelphia,266
1915,NL,Triples,Tom Long,St. Louis,25
